strain,ens_gene,log_bleach,log_settle
BRC20067,WBGene00020279,6.51509087648724,6.72149982281594
BRC20067,WBGene00020280,8.41151838939287,8.5768264096696
BRC20067,WBGene00020281,6.13455453479784,7.88321127252426
BRC20067,WBGene00020282,6.05611071245751,6.69352895837127
BRC20067,WBGene00020283,8.0368715171205,9.30240791664148
BRC20067,WBGene00020284,11.2203893037838,11.2873831397721
BRC20067,WBGene00020285,2.79374260562589,2.33017747229899
BRC20067,WBGene00020286,10.3806285361502,10.3847541005213
BRC20067,WBGene00020287,11.352960976697,11.385381683492
BRC20067,WBGene00020289,6.90596180980929,7.53408794332326
BRC20067,WBGene00020290,10.6830751633135,10.7474137802732
BRC20067,WBGene00020293,5.86607193274684,6.62268054846121
BRC20067,WBGene00020294,7.90512872162208,7.93962423152924
BRC20067,WBGene00020296,10.3912064040737,10.6177829563003
BRC20067,WBGene00020297,12.7636459981079,12.5690854344486
BRC20067,WBGene00020298,10.6979511023426,10.8280482816551
BRC20067,WBGene00020299,7.04433381539918,6.88680553720425
BRC20067,WBGene00020300,9.59006882259486,9.78425092535911
BRC20067,WBGene00020301,9.96785216794836,9.66734069693428
BRC20067,WBGene00020302,3.50578230319051,2.4980087400408
BRC20067,WBGene00020307,7.36543612404778,6.58551553025243
BRC20067,WBGene00020311,9.85418360419157,9.45651486796513
BRC20067,WBGene00020313,5.27912222982103,5.51075403987893
BRC20067,WBGene00020314,10.7701289172934,10.8500839178305
BRC20067,WBGene00020315,10.3057007413102,10.2852043273196
BRC20067,WBGene00020316,10.0452438382465,10.2685731559783
BRC20067,WBGene00020317,10.0358209423795,9.92886710778687
BRC20067,WBGene00020318,4.33492323546141,3.91318581208549
BRC20067,WBGene00020319,4.64422146850838,4.4794028005619
BRC20067,WBGene00020320,10.4202977297689,10.3127704764878
BRC20067,WBGene00020321,7.6046931832845,7.51572556053084
BRC20067,WBGene00020322,8.94505497645519,9.11435962819108
BRC20067,WBGene00020323,5.0339388315491,4.79276012198342
BRC20067,WBGene00020324,7.67890782297873,7.53350201091775
BRC20067,WBGene00020325,4.94792432716458,5.55433702033277
BRC20067,WBGene00020326,8.64149250494767,7.61649145060598
BRC20067,WBGene00020327,3.89797691026792,5.10574886140992
BRC20067,WBGene00020329,8.36628588629092,7.34108412860647
BRC20067,WBGene00020330,6.78658624509194,7.19273026571529
BRC20067,WBGene00020334,10.419980864647,10.3038248407051
BRC20067,WBGene00020335,7.32439850259396,7.21382771436101
BRC20067,WBGene00020339,9.6993565015442,9.45998798740875
BRC20067,WBGene00020340,11.0790107669814,10.4280947497227
BRC20067,WBGene00020341,7.1447816256789,7.65708403637744
BRC20067,WBGene00020342,3.18832713442823,4.69756930909775
BRC20067,WBGene00020343,9.3220582294901,9.15549575121492
BRC20067,WBGene00020345,6.8637930083288,6.67452822574782
BRC20067,WBGene00020346,11.8238927552656,11.7299210140488
BRC20067,WBGene00020347,13.855339274985,13.8500040599987
BRC20067,WBGene00020348,11.0118825390071,11.2421661146166
BRC20067,WBGene00020349,6.95897341506806,7.05809712363689
BRC20067,WBGene00020350,9.70371608977999,9.95712147467272
BRC20067,WBGene00020353,9.89021715646828,10.2760998365175
BRC20067,WBGene00020354,4.97720790191986,5.65360680273815
BRC20067,WBGene00020356,8.05985753128816,8.62366198159998
BRC20067,WBGene00020357,6.15560060889909,5.3338859031436
BRC20067,WBGene00020358,6.78849191689303,6.39824978643691
BRC20067,WBGene00020359,7.03695953445968,6.39236025225728
BRC20067,WBGene00020360,6.44775517939726,7.08004162093904
BRC20067,WBGene00020361,4.46852742071638,4.74801562960447
BRC20067,WBGene00020362,4.9968461055177,4.64029106194252
BRC20067,WBGene00020363,4.67106104276168,4.62249396193633
BRC20067,WBGene00020365,5.97029026687918,6.84924778557675
BRC20067,WBGene00020366,12.7430917782304,12.565940469863
BRC20067,WBGene00020368,6.16642745171702,6.16654820661462
BRC20067,WBGene00020369,13.1173104873408,12.3613654066731
BRC20067,WBGene00020370,6.25796538214265,7.1830104758832
BRC20067,WBGene00020372,6.1734449312628,6.83345394532834
BRC20067,WBGene00020373,5.87818959282962,4.9984787755682
BRC20067,WBGene00020374,10.4695701929336,10.2080615051117
BRC20067,WBGene00020375,12.650532855516,12.6676515221787
BRC20067,WBGene00020376,9.9736793520531,10.1628639646372
BRC20067,WBGene00020377,5.51717340811548,6.29870732490616
BRC20067,WBGene00020378,6.88302919925493,6.82002419494789
BRC20067,WBGene00020379,10.7517796089748,10.3669630314803
BRC20067,WBGene00020380,5.89091470428384,5.87362033087854
BRC20067,WBGene00020382,9.50105166054766,9.49796695919972
BRC20067,WBGene00020383,10.6580686006743,10.9886718261345
BRC20067,WBGene00020385,4.21493544557595,3.45592981713743
BRC20067,WBGene00020386,7.96102003611075,7.60356248077981
BRC20067,WBGene00020389,11.4231596029734,11.3831855324819
BRC20067,WBGene00020390,6.79818851530469,6.86617086516687
BRC20067,WBGene00020391,12.9090925254997,13.0054279720232
BRC20067,WBGene00020392,11.2103996319124,11.2906477797605
BRC20067,WBGene00020393,10.3693471350346,9.59288224911234
BRC20067,WBGene00020394,7.57796970996723,8.11853804114804
BRC20067,WBGene00020396,6.61614454185153,7.13012705005885
BRC20067,WBGene00020397,9.25650198571253,9.03912415510045
BRC20067,WBGene00020398,11.0003320124863,11.1248191412798
BRC20067,WBGene00020399,10.6640928404977,10.7976254365496
BRC20067,WBGene00020400,2.84727804522979,3.02188220556244
BRC20067,WBGene00020401,7.47417552800608,6.86961558258444
BRC20067,WBGene00020402,9.97170414698952,9.91329610697792
BRC20067,WBGene00020403,10.6340710621662,10.7919935679043
BRC20067,WBGene00020404,9.51768106089641,9.65776183657299
BRC20067,WBGene00020407,7.29440437914822,6.85405618181105
BRC20067,WBGene00020408,8.97761823997132,8.93726876437643
BRC20067,WBGene00020411,9.8131463392741,10.0457467030454
BRC20067,WBGene00020412,10.9815394090744,11.1191656523919
BRC20067,WBGene00020413,9.13301312944616,10.4378912305862
BRC20067,WBGene00020414,10.6165719291651,10.9849986237914
BRC20067,WBGene00020416,4.32990216742845,5.09548456245746
BRC20067,WBGene00020417,12.0039509036107,11.9810847824102
BRC20067,WBGene00020418,5.3326073016619,5.49610749097179
BRC20067,WBGene00020419,7.8533417016581,7.99235883044693
BRC20067,WBGene00020421,5.96965188668159,8.03253509995352
BRC20067,WBGene00020422,10.6972781142449,10.8557341261951
BRC20067,WBGene00020423,12.8702123343747,12.9194260582903
BRC20067,WBGene00020424,5.55441045515159,5.50886953885312
BRC20067,WBGene00020425,11.1168349463954,11.1139057296227
BRC20067,WBGene00020426,7.56413952104961,8.22456475437646
BRC20067,WBGene00020427,8.37420097696196,8.4078949508509
BRC20067,WBGene00020433,8.36087224467952,8.47148333193867
BRC20067,WBGene00020435,6.62735853477857,7.20943043539491
BRC20067,WBGene00020436,8.02196242373875,7.89453982204897
BRC20067,WBGene00020437,13.3265164218231,13.3709797148739
BRC20067,WBGene00020438,3.50414326454725,3.57897579570283
BRC20067,WBGene00020441,10.5116578160616,10.7131787090256
BRC20067,WBGene00020442,11.2718527837238,11.3574360126038
BRC20067,WBGene00020443,9.62638105151861,9.73448835182796
BRC20067,WBGene00020444,3.13369605743902,3.83318756126471
BRC20067,WBGene00020445,8.27961294065791,8.17767084836991
BRC20067,WBGene00020446,11.3813418420414,10.9447237765771
BRC20067,WBGene00020447,10.2218612856053,9.91604661697697
BRC20067,WBGene00020448,6.3858041883697,5.89295276819991
BRC20067,WBGene00020449,6.16765946639509,5.98052584745464
BRC20067,WBGene00020450,0.942777365647381,-0.86431094631571
BRC20067,WBGene00020451,5.77982965260701,5.47277707144465
BRC20067,WBGene00020453,4.56102514121783,4.42089706510121
BRC20067,WBGene00020455,7.25755487623959,6.8186232513825
BRC20067,WBGene00020456,3.83408406727105,3.78842383137894
BRC20067,WBGene00020457,7.66566083569864,7.17030476214204
BRC20067,WBGene00020460,5.92527321909884,5.49189663726851
BRC20067,WBGene00020461,10.0026342683398,10.0564474198082
BRC20067,WBGene00020462,10.8650472468817,10.9360247152655
BRC20067,WBGene00020463,10.7517215246266,10.7943362989949
BRC20067,WBGene00020464,10.1078608200138,9.93411491810119
BRC20067,WBGene00020465,3.6823744628563,5.38671195262542
BRC20067,WBGene00020466,10.1863687910498,10.3185324090458
BRC20067,WBGene00020467,9.1645520806267,9.34837042758579
BRC20067,WBGene00020468,4.81925247763041,5.08128419383975
BRC20067,WBGene00020469,4.29000468136343,4.59493823638305
BRC20067,WBGene00020471,9.7502373858038,10.1469344760065
BRC20067,WBGene00020473,4.40000306807554,3.9896219337216
BRC20067,WBGene00020475,10.5096992837976,10.3993861929726
BRC20067,WBGene00020476,6.17280592027842,6.41133338420288
BRC20067,WBGene00020478,4.85508842107741,5.80156194851928
BRC20067,WBGene00020479,6.2171540729481,6.7698165401726
BRC20067,WBGene00020480,9.23270717205523,9.36506929757869
BRC20067,WBGene00020481,13.0912736909761,13.2451992698666
BRC20067,WBGene00020482,4.84296504031748,4.94959245989845
BRC20067,WBGene00020483,3.09475488336193,4.97003528628512
BRC20067,WBGene00020484,3.78168294572543,4.5055550379233
BRC20067,WBGene00020486,7.97298982000317,7.85695759644006
BRC20067,WBGene00020487,2.77081453104243,4.22017766208454
BRC20067,WBGene00020489,6.14366708059207,6.28978761823241
BRC20067,WBGene00020490,7.86112749654569,8.14096202861582
BRC20067,WBGene00020491,7.29767591961538,7.25673280789621
BRC20067,WBGene00020496,11.4264435280278,11.3051025225606
BRC20067,WBGene00020497,6.34458021314614,7.05675944314443
BRC20067,WBGene00020498,11.0868415643825,11.1273629835901
BRC20067,WBGene00020499,9.55030448785924,9.67323236179827
BRC20067,WBGene00020500,10.1725843890781,10.5465673413935
BRC20067,WBGene00020501,6.30720364571552,6.55164639041933
BRC20067,WBGene00020502,6.4664443983028,6.64742742055376
BRC20067,WBGene00020503,3.54370201869667,3.66888280935457
BRC20067,WBGene00020504,10.5978090166921,10.4344585671981
BRC20067,WBGene00020506,5.51831886442011,5.29352534093093
BRC20067,WBGene00020507,12.8625854668843,12.4997411127557
BRC20067,WBGene00020508,7.97348338858407,8.0287785229149
BRC20067,WBGene00020509,10.700457990641,10.6872047021003
BRC20067,WBGene00020510,8.69350463231719,8.5533146912009
BRC20067,WBGene00020511,11.6320922620834,11.3567569490766
BRC20067,WBGene00020516,10.9282661350831,10.0895571546458
BRC20067,WBGene00020517,12.3044833446775,11.9625407859841
BRC20067,WBGene00020526,5.22343234017026,5.355206673896
BRC20067,WBGene00020527,3.99750321287549,3.52821197428547
BRC20067,WBGene00020528,7.2268076184537,7.14617331725044
BRC20067,WBGene00020530,10.4594101570966,10.5228293869842
BRC20067,WBGene00020531,6.97720789708951,7.5701324969649
BRC20067,WBGene00020532,5.09172907615647,5.18517022119921
BRC20067,WBGene00020533,4.77388312400039,5.69488967195108
BRC20067,WBGene00020534,3.45765973408597,4.48487776738692
BRC20067,WBGene00020537,5.88962890475655,5.95241642899305
BRC20067,WBGene00020540,6.55359098635377,6.20956972139876
BRC20067,WBGene00020541,3.86924935143166,4.58601104357757
BRC20067,WBGene00020542,3.71250304319134,4.45377794959302
BRC20067,WBGene00020543,4.4348085442698,5.53078904542317
BRC20067,WBGene00020544,5.80235267079324,6.32889789281556
BRC20067,WBGene00020549,11.6442087681341,11.7121616644183
BRC20067,WBGene00020550,8.05297621161978,10.0229951593169
BRC20067,WBGene00020551,8.54698675498695,9.19657277114652
BRC20067,WBGene00020553,12.2013850172066,12.1223347674735
BRC20067,WBGene00020554,7.96166601540629,9.36252176468672
BRC20067,WBGene00020555,3.1551706664259,1.86440419267305
BRC20067,WBGene00020556,9.06326377718003,9.02039192496149
BRC20067,WBGene00020557,10.8582871308258,10.7513451248813
BRC20067,WBGene00020558,11.5564298146779,11.6212984742949
BRC20067,WBGene00020559,7.88911000338773,7.57362941228679
BRC20067,WBGene00020560,7.7638131573445,9.35533440524914
BRC20067,WBGene00020561,6.43178840239173,6.54290255243759
BRC20067,WBGene00020562,10.0738844530586,9.71247724473237
BRC20067,WBGene00020563,6.9265022164467,7.35536998808546
BRC20067,WBGene00020566,8.46351008017553,7.98380079067034
BRC20067,WBGene00020567,9.48604099502235,9.41862139307243
BRC20067,WBGene00020568,5.51615720753995,5.58698142305969
BRC20067,WBGene00020569,7.20052434131215,7.42158986922464
BRC20067,WBGene00020571,4.62044508838294,5.85351873013605
BRC20067,WBGene00020572,7.39933020812122,7.58773159126376
BRC20067,WBGene00020573,3.27978016914828,3.58948984477765
BRC20067,WBGene00020574,6.78699346035143,6.04017671809219
BRC20067,WBGene00020575,4.63109617151628,4.83205098427773
BRC20067,WBGene00020576,10.4257413332942,9.83870042469584
BRC20067,WBGene00020577,10.6886400388817,9.95179716282017
BRC20067,WBGene00020579,9.19495591104819,9.77005218388742
BRC20067,WBGene00020580,6.26473829525138,6.56582956225987
BRC20067,WBGene00020581,10.8967757953374,10.9594996667461
BRC20067,WBGene00020582,4.1550291431564,5.24928289510249
BRC20067,WBGene00020583,4.77299446528989,4.96963999377978
BRC20067,WBGene00020584,3.67888690350307,3.06465624257069
BRC20067,WBGene00020585,5.05287175245705,5.60690229714699
BRC20067,WBGene00020586,5.40457179725683,5.58298470699546
BRC20067,WBGene00020587,4.96511349745704,5.12992399971461
BRC20067,WBGene00020588,13.4014518094334,13.5085009874425
BRC20067,WBGene00020589,7.81923674257371,7.73256269936021
BRC20067,WBGene00020590,3.42540672430677,5.68603494937323
BRC20067,WBGene00020592,10.2443943032156,10.0380442414313
BRC20067,WBGene00020593,7.26227180723833,7.01067025847785
BRC20067,WBGene00020595,6.81757899792841,7.00815491963406
BRC20067,WBGene00020596,10.2409123981145,9.91866761309202
BRC20067,WBGene00020599,5.34916618114128,6.62939166310068
BRC20067,WBGene00020600,10.2572437094419,10.4398344168521
BRC20067,WBGene00020601,10.2758082405254,10.385517444835
BRC20067,WBGene00020604,12.5378789392525,12.5690918255586
BRC20067,WBGene00020605,6.9021483686665,6.86449871649099
BRC20067,WBGene00020611,3.22687926159072,3.58518743157431
BRC20067,WBGene00020612,6.29021052756644,6.35339512788395
BRC20067,WBGene00020617,3.11314637922849,4.59156397920006
BRC20067,WBGene00020624,3.72917685156437,3.2611394179982
BRC20067,WBGene00020625,8.962156092367,8.94951594907301
BRC20067,WBGene00020626,5.07103717109128,6.50315678870696
BRC20067,WBGene00020627,8.70400073777525,9.10093821164623
BRC20067,WBGene00020628,11.8479152607645,11.7513417335017
BRC20067,WBGene00020629,10.8224053437463,10.9456747987527
BRC20067,WBGene00020630,9.45782385576357,9.63125200405169
BRC20067,WBGene00020631,4.18490919081371,4.23042873950484
BRC20067,WBGene00020633,9.39300848653345,9.25251734646279
BRC20067,WBGene00020634,4.06206033902237,5.20092419483919
BRC20067,WBGene00020635,5.96001080343715,6.13335843607541
BRC20067,WBGene00020636,11.8036207894587,11.7965539177771
BRC20067,WBGene00020637,2.38092756328551,1.72057261686656
BRC20067,WBGene00020638,3.71862185920921,3.43594279918613
BRC20067,WBGene00020639,6.54953684476385,6.69068357084749
BRC20067,WBGene00020640,4.26458523013639,3.36063443250893
BRC20067,WBGene00020646,4.7876418114759,6.1534044285121
BRC20067,WBGene00020647,10.8606022562862,10.9804203531413
BRC20067,WBGene00020648,4.07069098944092,4.92501545672213
BRC20067,WBGene00020649,9.8284122527084,9.14040309560007
BRC20067,WBGene00020651,9.36727398986151,9.14443655014591
BRC20067,WBGene00020652,12.7319627961918,12.6305494986329
BRC20067,WBGene00020653,3.18372343463052,4.15406355901008
BRC20067,WBGene00020656,3.55022179722219,4.59636152498909
BRC20067,WBGene00020657,4.73280895087615,5.19368834009125
BRC20067,WBGene00020658,10.7356754933331,10.4444624116604
BRC20067,WBGene00020659,6.78271305316171,7.3354827092794
BRC20067,WBGene00020661,9.17819462501648,9.53723665755737
BRC20067,WBGene00020662,13.9032604296807,13.2566464055218
BRC20067,WBGene00020663,4.12754045763733,3.32431719222777
BRC20067,WBGene00020665,5.21293222988054,6.2247074202735
BRC20067,WBGene00020670,3.88025982147682,6.30562357201317
BRC20067,WBGene00020672,7.18620745778753,7.34743599570516
BRC20067,WBGene00020673,7.89041697272632,7.73113686800679
BRC20067,WBGene00020674,8.7059675010808,7.45022533962914
BRC20067,WBGene00020675,4.64430678802089,5.23365844523507
BRC20067,WBGene00020678,10.2276924910387,10.3990561668278
BRC20067,WBGene00020679,13.793919468827,13.4257644519105
BRC20067,WBGene00020682,11.8023630420588,11.946603372699
BRC20067,WBGene00020683,12.9954619672659,13.1766605450854
BRC20067,WBGene00020684,12.4604692922436,12.4163647714352
BRC20067,WBGene00020686,3.72828482776974,4.11614028809612
BRC20067,WBGene00020687,11.5333655826783,11.7172789169554
BRC20067,WBGene00020688,7.05060218742859,6.42699546066402
BRC20067,WBGene00020689,5.99292963775399,5.86489358849212
BRC20067,WBGene00020690,6.46966057815224,6.27573723247734
BRC20067,WBGene00020691,4.82036885898086,4.70097609732092
BRC20067,WBGene00020692,5.6693330827397,6.13843454816639
BRC20067,WBGene00020693,7.88903984003698,8.28684352097242
BRC20067,WBGene00020694,3.1856197853228,3.55228105493268
BRC20067,WBGene00020695,10.9155179472248,10.7272582532032
BRC20067,WBGene00020696,15.097719852986,14.8776576960338
BRC20067,WBGene00020697,4.53281562677478,4.98619055918873
BRC20067,WBGene00020698,4.30797234247041,3.67974004038047
BRC20067,WBGene00020699,4.04922620043578,3.78303275680499
BRC20067,WBGene00020700,5.93951968812132,5.47944955617931
BRC20067,WBGene00020701,8.32092185939933,8.34647507528707
BRC20067,WBGene00020702,6.42875286387658,7.66453076104508
BRC20067,WBGene00020703,6.70883240120556,7.01274998921887
BRC20067,WBGene00020705,10.8192630385871,10.9811723115528
BRC20067,WBGene00020706,11.9048638058313,11.463943880805
BRC20067,WBGene00020707,7.3499254791628,8.20322154228712
BRC20067,WBGene00020708,4.3495519457675,5.41243413033812
BRC20067,WBGene00020709,11.2600328466148,11.3029479076482
BRC20067,WBGene00020710,9.07424445988539,9.06912512641629
BRC20067,WBGene00020712,4.70021851364094,4.67702290023451
BRC20067,WBGene00020713,10.0800296494638,10.3655751462975
BRC20067,WBGene00020714,5.23856030953494,4.42516256848821
BRC20067,WBGene00020715,9.83458252766839,9.86678896468723
BRC20067,WBGene00020716,9.59144435303686,9.78319274530519
BRC20067,WBGene00020717,9.85372684366268,9.97023750840053
BRC20067,WBGene00020718,10.428981980928,10.5415221046502
BRC20067,WBGene00020719,11.8412882394655,11.9979526525293
BRC20067,WBGene00020720,3.76817609618361,4.43175280853639
BRC20067,WBGene00020721,11.097512971069,10.9188646996177
