comparison,ens_gene,baseMean,log2FoldChange,fold,iCEL
DL238_vs_N2,WBGene00021623,15.9876886516295,3.4017249354515,up,No
DL238_vs_N2,WBGene00021624,21.2459328950977,4.18099968783471,up,No
DL238_vs_N2,WBGene00021632,23.9066945132014,-0.975927631513976,down,No
DL238_vs_N2,WBGene00021633,88.4976943580706,-0.684426868150679,down,No
DL238_vs_N2,WBGene00021667,107.060983013133,-1.38888463482429,down,No
DL238_vs_N2,WBGene00021675,616.228476585007,-0.663564621246379,down,No
DL238_vs_N2,WBGene00021678,101.370522759879,-1.95428585289257,down,No
DL238_vs_N2,WBGene00021709,170.279560418842,-10.9981722255886,down,Yes
DL238_vs_N2,WBGene00021713,39.9253995269265,-1.039316760398,down,No
DL238_vs_N2,WBGene00021720,76.1594757710307,-1.24952619468299,down,No
DL238_vs_N2,WBGene00021725,106.876458534569,1.07349201860713,up,No
DL238_vs_N2,WBGene00021726,77.6954133361537,2.18238357071938,up,No
DL238_vs_N2,WBGene00021730,273.47092899511,-0.658129172645188,down,No
DL238_vs_N2,WBGene00021731,12.5588254472411,4.4779366235577,up,No
DL238_vs_N2,WBGene00021739,337.09637259622,0.778861248934241,up,No
DL238_vs_N2,WBGene00021741,35.6184046183174,1.54263747724661,up,No
DL238_vs_N2,WBGene00021745,15.6518308034693,-1.60597530647475,down,No
DL238_vs_N2,WBGene00021779,809.854412366341,-1.95091929368888,down,No
DL238_vs_N2,WBGene00021796,49.5178332704511,-0.967905246750543,down,No
DL238_vs_N2,WBGene00021810,1056.34755164428,0.860519198864207,up,No
DL238_vs_N2,WBGene00021850,152.05250934519,-1.24084170649202,down,No
DL238_vs_N2,WBGene00021858,175.350917849104,-1.04318711330819,down,No
DL238_vs_N2,WBGene00021859,21.5518932972641,-1.43618932193308,down,No
DL238_vs_N2,WBGene00021880,112.075568403212,-0.837638371971016,down,No
DL238_vs_N2,WBGene00021898,535.967809360431,-1.87653593831281,down,No
DL238_vs_N2,WBGene00021917,95.2195015660317,-0.712366201386796,down,No
DL238_vs_N2,WBGene00021919,43.8419630970578,1.17898568986939,up,No
DL238_vs_N2,WBGene00021928,144.322710544126,0.783875867011224,up,No
DL238_vs_N2,WBGene00021966,50.4343631681824,0.737763713456009,up,No
DL238_vs_N2,WBGene00021975,262.248170920412,-0.732785278195931,down,No
DL238_vs_N2,WBGene00021978,68.4757234230312,3.35767812642563,up,No
DL238_vs_N2,WBGene00021979,40.1491128579771,-4.62896660035666,down,No
DL238_vs_N2,WBGene00021988,276.57420191339,-0.660865573688197,down,No
DL238_vs_N2,WBGene00021997,615.898859254182,-3.69184697900373,down,No
DL238_vs_N2,WBGene00022002,615.898859254182,-3.69184697900373,down,No
DL238_vs_N2,WBGene00022016,11.8503720974908,-2.35466175233864,down,No
DL238_vs_N2,WBGene00022024,32.7814653909771,-2.15356038904893,down,No
DL238_vs_N2,WBGene00022060,183.651756594608,-0.632076744886007,down,No
DL238_vs_N2,WBGene00022063,315.625473797142,0.660191977548177,up,No
DL238_vs_N2,WBGene00022070,23.3490414646645,2.18411220828598,up,No
DL238_vs_N2,WBGene00022083,11.4049876297097,-6.11013797180569,down,No
DL238_vs_N2,WBGene00022093,327.14992717062,-0.847610282500466,down,No
DL238_vs_N2,WBGene00022094,43.3720654216122,-1.00190940942565,down,No
DL238_vs_N2,WBGene00022103,387.059975842211,-1.44782727562021,down,No
DL238_vs_N2,WBGene00022104,114.125253837609,-0.667245216800584,down,Yes
DL238_vs_N2,WBGene00022112,56.55115432431,1.57021188616901,up,No
DL238_vs_N2,WBGene00022140,114.156760276286,-0.806029477210954,down,No
DL238_vs_N2,WBGene00022145,28.5852952155663,5.00241889915021,up,No
DL238_vs_N2,WBGene00022156,42.3046295800201,5.5864664582065,up,No
DL238_vs_N2,WBGene00022157,139.746626937983,-0.844926368445864,down,No
DL238_vs_N2,WBGene00022168,838.746886058872,-0.72491429854687,down,No
DL238_vs_N2,WBGene00022200,2305.71056803614,0.719643216899699,up,Yes
DL238_vs_N2,WBGene00022228,44.9937970674609,-1.25870121159089,down,No
DL238_vs_N2,WBGene00022237,213.702528811085,0.595689765638204,up,No
DL238_vs_N2,WBGene00022274,95.3581650422335,-1.23421184277885,down,No
DL238_vs_N2,WBGene00022275,17.6762128579547,1.32626591346738,up,No
DL238_vs_N2,WBGene00022282,10.1754309939114,2.18137946452727,up,No
DL238_vs_N2,WBGene00022285,50.9809499443324,0.889938282442386,up,No
DL238_vs_N2,WBGene00022287,228.493723716931,-1.52157116749027,down,No
DL238_vs_N2,WBGene00022289,40.0671812819633,-1.21379531949421,down,No
DL238_vs_N2,WBGene00022326,63.9918981362215,-1.8245743888796,down,No
DL238_vs_N2,WBGene00022329,61.9847390458442,-1.55145904628252,down,No
DL238_vs_N2,WBGene00022330,29.2429831961412,-3.33783364323426,down,No
DL238_vs_N2,WBGene00022331,30.1093903705509,-8.49822336742158,down,No
DL238_vs_N2,WBGene00022338,257.204652085892,1.46611712244172,up,No
DL238_vs_N2,WBGene00022344,10.0913514163418,1.91611766404013,up,No
DL238_vs_N2,WBGene00022345,15.0923318454201,-7.01968446451885,down,No
DL238_vs_N2,WBGene00022349,157.231373666851,1.52196304206567,up,No
DL238_vs_N2,WBGene00022353,86.638300730113,-1.21260415285856,down,No
DL238_vs_N2,WBGene00022354,282.557186724716,-1.48931353041737,down,No
DL238_vs_N2,WBGene00022379,282.602404521173,0.64912665783187,up,Yes
DL238_vs_N2,WBGene00022382,785.155281559096,-13.2023979602896,down,No
DL238_vs_N2,WBGene00022397,107.843358036662,-1.11581627658642,down,Yes
DL238_vs_N2,WBGene00022412,98.1302424186667,0.597778228708199,up,No
DL238_vs_N2,WBGene00022413,1380.90483326219,0.895596639553827,up,No
DL238_vs_N2,WBGene00022415,212.61311401608,-1.82004655644727,down,No
DL238_vs_N2,WBGene00022418,142.061793412014,1.03357862158449,up,No
DL238_vs_N2,WBGene00022427,2390.0969965249,-0.663287692934604,down,No
DL238_vs_N2,WBGene00022435,79.7302366154047,-0.754074840817195,down,No
DL238_vs_N2,WBGene00022441,18.3827854190205,-5.62013684129172,down,No
DL238_vs_N2,WBGene00022447,235.700332177913,0.599510136965572,up,No
DL238_vs_N2,WBGene00022455,1802.68542385901,0.701328610025898,up,Yes
DL238_vs_N2,WBGene00022469,60.9093667726173,1.06637087586201,up,No
DL238_vs_N2,WBGene00022475,180.254550681838,-0.67892508489027,down,No
DL238_vs_N2,WBGene00022478,23.0806502700678,3.61352796050441,up,No
DL238_vs_N2,WBGene00022479,16.9592822798339,4.5108003228043,up,No
DL238_vs_N2,WBGene00022484,56.6424056267572,-1.84187553726483,down,No
DL238_vs_N2,WBGene00022486,60.4682427956603,-1.52648953885393,down,No
DL238_vs_N2,WBGene00022487,111.245618612552,1.12056891928741,up,No
DL238_vs_N2,WBGene00022490,656.202998208389,-0.935817006165171,down,No
DL238_vs_N2,WBGene00022497,3176.94916279715,-2.84305158334879,down,No
DL238_vs_N2,WBGene00022508,177.664163155062,-0.656594940735865,down,No
DL238_vs_N2,WBGene00022522,11.8968465996348,1.60390220131001,up,No
DL238_vs_N2,WBGene00022546,74.1624917099406,0.963730843847689,up,No
DL238_vs_N2,WBGene00022547,10.8438453571365,1.34515723174882,up,No
DL238_vs_N2,WBGene00022549,258.242229165173,0.766883262110109,up,No
DL238_vs_N2,WBGene00022550,20.8195026602109,-0.834746641221888,down,No
DL238_vs_N2,WBGene00022562,269.010307202982,-7.03844303894093,down,No
DL238_vs_N2,WBGene00022564,46.9530349307227,-6.69921954516978,down,No
DL238_vs_N2,WBGene00022567,12.3880575362827,1.90442389045079,up,No
DL238_vs_N2,WBGene00022568,13.2507450495101,-1.41172110971223,down,No
DL238_vs_N2,WBGene00022569,144.498269616879,-5.18300696300582,down,No
DL238_vs_N2,WBGene00022572,74.1038382930094,2.11865261221603,up,No
DL238_vs_N2,WBGene00022577,25.5359639166142,-1.60387754773799,down,No
DL238_vs_N2,WBGene00022590,917.915801463025,1.180602515969,up,No
DL238_vs_N2,WBGene00022591,93.5590867235147,-1.42137683555152,down,No
DL238_vs_N2,WBGene00022610,2468.3042602864,0.714392055534333,up,Yes
DL238_vs_N2,WBGene00022611,38.6298759725238,-2.19782347956221,down,No
DL238_vs_N2,WBGene00022615,1127.10670513563,-0.707835115044672,down,No
DL238_vs_N2,WBGene00022617,43.2423202510334,-0.84691976107947,down,No
DL238_vs_N2,WBGene00022627,77.0351295063477,-1.3986403977075,down,No
DL238_vs_N2,WBGene00022642,7989.97313760887,1.26555233719428,up,No
DL238_vs_N2,WBGene00022643,136.525919550948,-1.01592045435188,down,No
DL238_vs_N2,WBGene00022644,1652.64873333177,-2.1066042489483,down,No
DL238_vs_N2,WBGene00022645,1534.66103111084,-8.28208731039003,down,No
DL238_vs_N2,WBGene00022654,58.1408467891486,1.93403674245359,up,No
DL238_vs_N2,WBGene00022705,281.182993055523,-2.62956231125359,down,No
DL238_vs_N2,WBGene00022707,173.484504872869,-0.969140397283389,down,No
DL238_vs_N2,WBGene00022713,36.6958219678474,-1.75536047068797,down,No
DL238_vs_N2,WBGene00022728,31.4330313710077,5.79579613999598,up,No
DL238_vs_N2,WBGene00022731,26.8568288038286,1.90381105898373,up,No
DL238_vs_N2,WBGene00022741,85.8668127520844,1.03000652920429,up,No
DL238_vs_N2,WBGene00022795,36.2856413996634,-1.15945539326786,down,No
DL238_vs_N2,WBGene00022813,144.902217253843,-1.04495529912885,down,No
DL238_vs_N2,WBGene00022845,14.7989603939412,-1.23901189608413,down,No
DL238_vs_N2,WBGene00022867,187.558220365166,-1.23475176340314,down,No
DL238_vs_N2,WBGene00022868,145.67599585463,-10.7731095551221,down,No
DL238_vs_N2,WBGene00022870,17.1039034217077,-2.54173506776651,down,No
DL238_vs_N2,WBGene00022887,450.756938062095,0.793859600341375,up,No
DL238_vs_N2,WBGene00023284,211.852391912064,2.62286367223811,up,No
DL238_vs_N2,WBGene00023407,392.087748661225,1.0360188828673,up,No
DL238_vs_N2,WBGene00023425,118.618156988023,-2.97048470778422,down,No
DL238_vs_N2,WBGene00023477,261.039985375642,-4.68362521775649,down,No
DL238_vs_N2,WBGene00023484,21.4856328411592,1.45589248391141,up,No
DL238_vs_N2,WBGene00023491,245.787935960705,0.628154248535407,up,No
DL238_vs_N2,WBGene00023492,234.092791873917,0.852691754159346,up,No
DL238_vs_N2,WBGene00043062,232.497315329237,-0.715934881268061,down,No
DL238_vs_N2,WBGene00043068,260.995171278254,-1.0074443064782,down,No
DL238_vs_N2,WBGene00043302,2747.05596962487,0.851057326165869,up,No
DL238_vs_N2,WBGene00043702,409.827143577257,0.903059531448517,up,No
DL238_vs_N2,WBGene00043743,824.632383042331,-3.63427112688551,down,No
DL238_vs_N2,WBGene00043980,134.016812735932,1.7226804343571,up,No
DL238_vs_N2,WBGene00043988,262.439210844901,1.31033641453208,up,No
DL238_vs_N2,WBGene00043989,333.659988314713,1.1024601821981,up,No
DL238_vs_N2,WBGene00044004,26.0941514390912,-3.85832565085231,down,No
DL238_vs_N2,WBGene00044008,784.987604325075,0.803900238668209,up,No
DL238_vs_N2,WBGene00044073,311.529376889171,1.00767695982919,up,No
DL238_vs_N2,WBGene00044131,1072.73550743303,-0.81682442538341,down,No
DL238_vs_N2,WBGene00044158,23.3241614848525,-1.68568973945997,down,No
DL238_vs_N2,WBGene00044163,44.1755149731512,-1.95622276496454,down,No
DL238_vs_N2,WBGene00044177,308.02227218256,-0.972508647070822,down,No
DL238_vs_N2,WBGene00044182,19.4583528506358,-7.37461745532871,down,No
DL238_vs_N2,WBGene00044200,156.3364008331,-7.61594676587645,down,No
DL238_vs_N2,WBGene00044201,103.285610708999,-1.23733980602113,down,No
DL238_vs_N2,WBGene00044202,14.8182424462875,2.15664440136488,up,No
DL238_vs_N2,WBGene00044205,194.881545586012,-1.16586652749194,down,No
DL238_vs_N2,WBGene00044212,38.5433144566579,-7.8874564865307,down,No
DL238_vs_N2,WBGene00044213,79.4035849202731,-9.89849089130784,down,No
DL238_vs_N2,WBGene00044225,33.7680144705439,-1.63119526661039,down,No
DL238_vs_N2,WBGene00044250,14.2481616500512,-2.22783366605427,down,No
DL238_vs_N2,WBGene00044253,134.134043273036,-0.616543994685649,down,No
DL238_vs_N2,WBGene00044273,451.399270782372,1.45684762946986,up,No
DL238_vs_N2,WBGene00044274,451.399270782372,1.45684762946986,up,No
DL238_vs_N2,WBGene00044281,51.5512589788709,1.54964067426023,up,No
DL238_vs_N2,WBGene00044286,15.3771161692458,3.34359573360554,up,Yes
DL238_vs_N2,WBGene00044291,50.3258688809421,-9.23773983717797,down,No
DL238_vs_N2,WBGene00044294,677.036717349776,-0.585074848392496,down,No
DL238_vs_N2,WBGene00044316,40.993893225886,-1.12157057878967,down,No
DL238_vs_N2,WBGene00044331,26.7511027610239,1.32618421041916,up,No
DL238_vs_N2,WBGene00044337,83.7521489931932,-4.22172469225674,down,No
DL238_vs_N2,WBGene00044338,58.5388793993469,-2.01984647830268,down,No
DL238_vs_N2,WBGene00044339,106.870829398114,-4.8849243169176,down,No
DL238_vs_N2,WBGene00044340,104.859980679269,-5.02202539940492,down,No
DL238_vs_N2,WBGene00044348,57.2275558848203,0.751300608346504,up,No
DL238_vs_N2,WBGene00044355,47.4123367046177,-1.16921955370626,down,Yes
DL238_vs_N2,WBGene00044357,83.7521489931932,-4.22172469225674,down,No
DL238_vs_N2,WBGene00044360,15.0530117078549,-5.66808014655361,down,No
DL238_vs_N2,WBGene00044367,16.9508928787172,1.23740220059008,up,No
DL238_vs_N2,WBGene00044392,17.2507726483221,-1.56972762709682,down,No
DL238_vs_N2,WBGene00044393,31.797661721291,-1.18615599320764,down,No
DL238_vs_N2,WBGene00044414,30.2957529594021,-3.77021747162285,down,No
DL238_vs_N2,WBGene00044417,34.4668620536876,3.57177033969142,up,No
DL238_vs_N2,WBGene00044436,99.6557933075528,1.26179730739921,up,No
DL238_vs_N2,WBGene00044447,133.862183250292,-1.01827571648302,down,No
DL238_vs_N2,WBGene00044455,37.7168763698925,1.62601088675833,up,No
DL238_vs_N2,WBGene00044469,424.286444646521,0.67823810969496,up,No
DL238_vs_N2,WBGene00044473,25.7625960108117,7.98268841277186,up,No
DL238_vs_N2,WBGene00044479,27.5607498911906,1.2188674746727,up,No
DL238_vs_N2,WBGene00044485,128.132350267516,-0.872424275465612,down,No
DL238_vs_N2,WBGene00044489,129.45672755478,-9.16122445000785,down,No
DL238_vs_N2,WBGene00044490,51.3211381765654,-9.26718603897202,down,No
DL238_vs_N2,WBGene00044491,42.0589591596813,-8.49508436789769,down,No
DL238_vs_N2,WBGene00044492,57.1034104344553,-1.44772848911399,down,No
DL238_vs_N2,WBGene00044502,272.046317746884,0.81530347905888,up,No
DL238_vs_N2,WBGene00044514,118.717495689351,1.72501308137274,up,No
DL238_vs_N2,WBGene00044521,13.5278788460853,-3.76632347422243,down,No
DL238_vs_N2,WBGene00044538,15.0013591643858,-1.88571578167803,down,No
DL238_vs_N2,WBGene00044586,17.5910370186577,-6.74645048540426,down,No
DL238_vs_N2,WBGene00044631,17.6793912665053,-1.3442444168806,down,Yes
DL238_vs_N2,WBGene00044634,25.8596147250714,-1.37436612646678,down,No
DL238_vs_N2,WBGene00044644,23.3173436157168,-2.59650703830548,down,No
DL238_vs_N2,WBGene00044654,61.6601350304813,1.84735195591282,up,No
DL238_vs_N2,WBGene00044655,38.4507457649516,5.88345031191655,up,No
DL238_vs_N2,WBGene00044672,68.5755935177387,-5.1314009170855,down,No
DL238_vs_N2,WBGene00044675,74.569348811547,-0.708131919731657,down,No
DL238_vs_N2,WBGene00044681,15.2081792550845,1.07477226097959,up,No
DL238_vs_N2,WBGene00044723,16.2088795518387,1.46179748315228,up,No
DL238_vs_N2,WBGene00044725,54.7596936454015,1.06116558113161,up,No
DL238_vs_N2,WBGene00044734,384.212374986127,-1.05547186347483,down,Yes
DL238_vs_N2,WBGene00044738,57.0989194823735,2.81927391630379,up,No
DL238_vs_N2,WBGene00044760,12.6905478962559,-2.40669908655889,down,No
DL238_vs_N2,WBGene00044772,78.2209052741413,0.960449758335673,up,No
DL238_vs_N2,WBGene00044783,43.2043094946772,2.67515721851548,up,No
DL238_vs_N2,WBGene00044924,736.705448235569,0.706513635813183,up,No
DL238_vs_N2,WBGene00044979,19.0491557527811,-1.24195276615508,down,No
DL238_vs_N2,WBGene00045050,14.868533715495,-0.956051135416098,down,No
DL238_vs_N2,WBGene00045078,234.642401759044,-1.2877048390189,down,No
DL238_vs_N2,WBGene00045146,58.9613259542217,-0.885439121081797,down,No
DL238_vs_N2,WBGene00045253,55.6317817719359,0.653637261954124,up,No
DL238_vs_N2,WBGene00045261,464.01963067387,0.809260110593334,up,No
DL238_vs_N2,WBGene00045265,494.434701249661,1.18035430747252,up,No
DL238_vs_N2,WBGene00045269,27.2426792828058,-1.72004572802018,down,No
DL238_vs_N2,WBGene00045275,335.100889468748,-1.06520006591262,down,No
DL238_vs_N2,WBGene00045276,696.794282222359,-0.868303219976454,down,No
DL238_vs_N2,WBGene00045291,63.3995070087374,-1.06202241929944,down,No
DL238_vs_N2,WBGene00045297,76.0856113110218,-0.872887708135776,down,No
DL238_vs_N2,WBGene00045306,63.4657851928687,-0.88618595730279,down,No
DL238_vs_N2,WBGene00045414,46.7581675277803,1.30961690808929,up,No
DL238_vs_N2,WBGene00045417,58.1403587615048,1.71632268426392,up,No
DL238_vs_N2,WBGene00045457,40.8730584604238,-3.43688344950526,down,No
DL238_vs_N2,WBGene00045461,37.4281107977669,-8.81283875807421,down,No
DL238_vs_N2,WBGene00045468,56.1047198069925,-0.926630531759403,down,No
DL238_vs_N2,WBGene00045473,297.182100384326,0.838324731197829,up,No
DL238_vs_N2,WBGene00045494,28.2881808491105,-2.25847079098805,down,No
DL238_vs_N2,WBGene00045497,14.9451918750686,-1.70506690963868,down,No
DL238_vs_N2,WBGene00050875,46.5155748199928,-5.52870875933755,down,No
DL238_vs_N2,WBGene00050879,16.3312818965673,-1.55236975563624,down,No
DL238_vs_N2,WBGene00050913,628.779744058866,2.81879587474663,up,No
DL238_vs_N2,WBGene00050919,25.277179786181,-1.49798532249747,down,No
DL238_vs_N2,WBGene00050956,102.908535375552,-1.75749224687601,down,No
DL238_vs_N2,WBGene00077450,25.4295309945937,-5.05459855502365,down,No
DL238_vs_N2,WBGene00077522,33.7600645490468,-2.46402072863357,down,No
DL238_vs_N2,WBGene00077548,39.1310471287618,-0.721061714435294,down,No
DL238_vs_N2,WBGene00077558,19.532490358224,1.16285409296893,up,No
DL238_vs_N2,WBGene00077563,19.2196173816478,-7.8528272254127,down,No
DL238_vs_N2,WBGene00077685,142.015828642826,1.4955694978364,up,No
DL238_vs_N2,WBGene00077696,22.4586803237997,-1.21946997611751,down,No
DL238_vs_N2,WBGene00077728,99.4387717021266,0.599421151204908,up,No
DL238_vs_N2,WBGene00077766,10.8430362227508,2.06334618331897,up,No
DL238_vs_N2,WBGene00086565,34.8587617053285,1.72056490098213,up,No
DL238_vs_N2,WBGene00138719,32.29476876311,-1.82056261342953,down,No
DL238_vs_N2,WBGene00175027,92.6595348405086,-1.63342968633646,down,No
DL238_vs_N2,WBGene00185002,1271.3467295866,0.856963984364918,up,No
DL238_vs_N2,WBGene00185077,22.4372967625648,1.13525019143502,up,No
DL238_vs_N2,WBGene00185102,29.3390786613522,2.14154603691695,up,No
DL238_vs_N2,WBGene00194641,111.592705983483,-0.766373626661273,down,No
DL238_vs_N2,WBGene00194643,18.496028170076,-1.07369612124085,down,No
DL238_vs_N2,WBGene00194649,139.452660953589,-0.794908282005774,down,No
DL238_vs_N2,WBGene00194654,16.3361916214922,-1.43441388347481,down,No
DL238_vs_N2,WBGene00194682,64.5608826719189,-9.59918679119619,down,No
DL238_vs_N2,WBGene00194692,103.806354329119,-0.659986032401818,down,No
DL238_vs_N2,WBGene00194695,69.8318688494245,-1.31321150722558,down,No
DL238_vs_N2,WBGene00194711,25.2824264106551,-1.37706191451252,down,No
DL238_vs_N2,WBGene00194717,18.5903234961334,-7.79998212357416,down,No
DL238_vs_N2,WBGene00194794,14.3190365459361,-1.25010651669957,down,No
DL238_vs_N2,WBGene00194815,15.1048916881274,-7.5031465353335,down,No
DL238_vs_N2,WBGene00194848,45.7624448242594,0.705591633364611,up,No
DL238_vs_N2,WBGene00194849,44.2623875833013,1.05843885268615,up,No
DL238_vs_N2,WBGene00194855,38.6982286693192,1.23358199952321,up,No
DL238_vs_N2,WBGene00194861,197.565638142293,1.31066567984973,up,No
DL238_vs_N2,WBGene00194864,31.7858907611438,-0.814264697386834,down,No
DL238_vs_N2,WBGene00194894,24.1079653076625,-4.52361691210793,down,No
DL238_vs_N2,WBGene00194916,17.4567981066775,-3.3644687853956,down,No
DL238_vs_N2,WBGene00194981,195.31060989393,0.660781050575841,up,No
DL238_vs_N2,WBGene00194998,55.3629991147523,-9.37621108659266,down,No
DL238_vs_N2,WBGene00195004,32.4188917543499,-1.77217424958044,down,No
DL238_vs_N2,WBGene00195045,28.4880383950044,1.03219435030147,up,No
DL238_vs_N2,WBGene00195068,81.3035942732844,-2.98908569019307,down,No
DL238_vs_N2,WBGene00195070,92.4756929107643,0.723439987772141,up,No
DL238_vs_N2,WBGene00195084,90.3152607455281,0.771127799100615,up,No
DL238_vs_N2,WBGene00195176,44.9757210441885,-9.07744863842454,down,No
DL238_vs_N2,WBGene00195184,23.5168396140613,-7.16576944671543,down,No
DL238_vs_N2,WBGene00195185,29.1743164795131,-8.45307061492854,down,No
DL238_vs_N2,WBGene00202501,11.6296922719869,3.03138345628677,up,No
DL238_vs_N2,WBGene00206373,69.2848343275732,-0.912929318567893,down,Yes
DL238_vs_N2,WBGene00206384,27.2875298252325,1.01775898221245,up,No
DL238_vs_N2,WBGene00206388,307.733265424146,3.74771555990663,up,No
DL238_vs_N2,WBGene00206413,83.1734632083001,1.38551402633303,up,No
